Id,ASCIIName,CountryNameEN,Population,Timezone
0ca53687-18b3-4654-b163-4bba743df5ab,Pallisa,Uganda,30745,Africa
80945f04-f474-4eff-83f8-781ca7860f99,Karasu,Turkey,30746,Europe
e441c162-7b90-44c7-9c4e-0a713647acd0,Novogrudok,Belarus,30748,Europe
c877d5a3-ab5a-40c9-81b3-0673216215c9,Panarukan,Indonesia,30749,Asia
38f645c4-6073-4a68-94bb-9f13e14df069,Alamogordo,United States,30753,America
e55fe598-a2d7-48a6-912d-e9bdb74431c3,New Iberia,United States,30754,America
39ef6f15-f6da-4dd3-93e5-a7c41d9012df,Iyo,Japan,30760,Asia
ad2e06f7-cd7a-40fd-8e38-1511c7cf6b81,San Benito,Guatemala,30764,America
b48320a6-bb64-4327-b7cd-b7bdc2fce212,Pikesville,United States,30764,America
aa04cb27-3363-4685-a8e6-6a1efeb82406,Conegliano,Italy,30765,Europe
53c2037c-8a6b-4357-8bf0-774eb8e8cebd,San Luis de Since,Colombia,30768,America
486de318-5562-4068-a28a-bae10df1bf76,Brooklyn Center,United States,30770,America
f677b5c2-52c7-40ac-a3f9-fb8daff38fcc,Asbe Teferi,Ethiopia,30772,Africa
efea08b4-24c6-426d-a551-9d2907c9fe16,Dorohoi,Romania,30776,Europe
e634d185-7e8f-4d69-811d-f16c07837778,Tocoa,Honduras,30785,America
59f99ff9-2b65-4de8-a222-f719e74648aa,North Tonawanda,United States,30785,America
4239ab52-4f26-4e0f-97d3-727786d419ca,Alencon,France,30786,Europe
2336b1c1-1f69-4e11-8061-7407feb8059d,Ithaca,United States,30788,America
aff47b1d-ee73-4db6-b039-e64ea3f4085f,Escuinapa,Mexico,30790,America
423cb374-038e-4dbf-b152-af323139013d,Perambalur,India,30799,Asia
8414c5f3-be59-4afa-8114-e09b8e989838,Estero,United States,30799,America
d9273a35-4f07-452f-b124-39c1d079b3fc,Or Yehuda,Israel,30802,Asia
573e2f8e-a330-40c2-876a-90d3d03d8c77,Canning Town,United Kingdom,30806,Europe
d453804b-7710-4e16-9535-0b5e4967ee24,Ruzomberok,Slovakia,30806,Europe
9f7dfbd6-48d8-4f7b-b1aa-16c788dec073,Agudos,Brazil,30807,America
70463c04-7d13-4d9f-8f15-fc8b8e281324,Geraardsbergen,Belgium,30807,Europe
917de871-630d-4f38-8612-19dd2bb08198,Werne,Germany,30810,Europe
2ada1f48-bf33-4f4f-b855-aaaf5de68c2b,Saint Neots,United Kingdom,30811,Europe
6505617d-3784-4ae0-aaec-59b84c86167c,Bom Jesus do Itabapoana,Brazil,30821,America
0888230c-dcd9-4d66-87c7-eb017e313d38,Bielawa,Poland,30824,Europe
e8221457-003d-47ac-b162-9cc78951ce34,South Kingstown,United States,30826,America
f5098f06-b6dc-4b2a-8f89-0caf4b3b018e,Basavana Bagevadi,India,30827,Asia
867ad126-67e1-4c1b-bab0-cdc2e48342c7,Elancourt,France,30831,Europe
9279ac1f-f210-4de0-b73b-e8f8091d7c02,Elur,India,30832,Asia
f192e026-c239-4464-bed3-8a76f676881c,Herriman,United States,30835,America
c5c7c1f5-3498-4ca5-8e20-ab1f4fc73883,Cholargos,Greece,30840,Europe
95301c93-1925-49a6-a748-e031d901b09d,Kharan,Pakistan,30841,Asia
549cf38e-6073-4e2e-b2b6-20da8bf99291,Macerata,Italy,30842,Europe
126c40da-fa53-40b4-b53f-9df89e5a1a0c,Matozinhos,Brazil,30843,America
5055f002-f6a7-4553-b608-7589a8cf6a70,Biga,Turkey,30852,Europe
c72ee737-7368-473c-a5e5-57ad275facfe,Hillerod,Denmark,30853,Europe
e2b028bd-f0a9-4e72-8f03-09246f696288,Manghit,Uzbekistan,30854,Asia
6ed6cac9-dca8-4b26-9dda-269c02b20358,Hatta,India,30854,Asia
79684bca-f363-4e00-b3d6-2e716969c7cf,Guasdualito,Venezuela- Bolivarian Rep. of,30860,America
eaa6703e-36ac-4387-ad0b-d0b5137c7c0f,Mompos,Colombia,30861,America
db2a42b6-8925-4ef9-8ba7-7952ac79a7b0,Safidon,India,30863,Asia
d685160b-7474-4d34-925c-53ef16b127dd,Holladay,United States,30864,America
fc072ac8-c001-41c5-8328-6c8b92837d79,Itoigawa,Japan,30865,Asia
fa6dd890-0f70-47d6-b366-dbe0bdc53c30,Pinerolo,Italy,30866,Europe
fbc82ff7-4acd-45ce-b9f7-be8f8bfc3eef,Miguel Aleman (La Doce),Mexico,30869,America
cccc1d89-fb26-4dc1-93bf-f5e9bd7d13fb,Oyem,Gabon,30870,Africa
4c4a3e4e-114e-43e1-a2e9-70c815280800,Rudarpur,India,30873,Asia
4ba66582-116d-44d4-a3ea-6650081314cb,Massafra,Italy,30875,Europe
455b8cc5-db7b-40e7-ba43-a999f93a56e5,Radnor,United States,30878,America
81aee795-3f79-4820-a423-77c5b9e101dc,Yugorsk,Russian Federation,30878,Asia
b12bbc3d-9854-42b5-9ea1-5201eb71ce92,Dover,United States,30880,America
3ead7e27-8f7e-4aee-a89b-96f76c82f661,Villeneuve-Saint-Georges,France,30881,Europe
7a57914f-859e-4d98-8d52-4ac2f118a57e,Champoton,Mexico,30881,America
203c0260-eda1-4640-9618-25e1b134186f,Senigallia,Italy,30882,Europe
82475651-894e-4a34-89e6-8cca1cf74104,Lobatse,Botswana,30883,Africa
fe97b826-ae82-47e0-817f-2502b6399f96,Lake Stevens,United States,30886,America
63f72f51-9215-451f-a765-d945b5f2a325,Wayne,United States,30892,America
fed59145-e2bf-453a-8d87-d637e792d70a,Kachia,Nigeria,30893,Africa
3be44fde-b2e7-438a-ae6f-13c3e493bc44,Northeim,Germany,30894,Europe
0c6c61ae-9204-463d-856e-102a70581b0d,Olawa,Poland,30898,Europe
74d28450-7718-492f-b3ca-84d670851170,Kusong,Korea- Dem. People's Rep. of,30902,Asia
ba008600-cd81-4627-ba0a-b7f4d140b9bb,Chanika,Tanzania- United Republic of,30905,Africa
65a84720-5500-4764-bf22-c4960eb943dd,San Andres del Rabanedo,Spain,30906,Europe
4f0df5ab-1601-418d-8203-d6f22522859e,Nahiyat Ghammas,Iraq,30909,Asia
b2d2896e-ee55-42d6-a391-4c2c1f2ec8fd,Charenton-le-Pont,France,30910,Europe
866ad662-0311-4762-aa9f-c1d378c2de98,Fair Oaks,United States,30912,America
b9848f15-3805-4f15-8cec-926f399b464d,Arendal,Norway,30916,Europe
afc10ab4-e3a8-4c31-93a3-9ade03a2baf5,Baalbek,Lebanon,30916,Asia
dfc9d1e4-0619-456f-b142-730c0863b2d0,Noble Park,Australia,30921,Australia
bfbbf496-8c7e-4758-aceb-429d5b6c02dd,Hadithah,Iraq,30925,Asia
a444a35f-594b-4af4-bf80-8154cee3878a,Kesabpur,Bangladesh,30926,Asia
4051a463-340c-4444-90af-26e77fb6bd6b,Pasan,India,30928,Asia
1ed7726b-e1ea-4719-b9f1-075e6874b7a7,Erandol,India,30931,Asia
55c475d2-5bf8-4b72-aae2-1c6e4dc61e21,Itaitinga,Brazil,30938,America
f221009a-6365-4473-bb30-d54d589044ad,Long Branch,United States,30941,America
fb90ed95-0a76-4adb-b08b-d3e809ad2b28,Lakeside,United States,30943,America
0d9d05ae-e411-4cf9-a9f2-fdf3b0e24330,Wanghong,China,30943,Asia
f2c6ac46-259f-4c2b-a86e-d4f08c6db211,Goleta,United States,30944,America
e9c286f6-cb66-4d3b-b01f-dbbef2ce8f8c,Motala,Sweden,30944,Europe
66956851-9142-4509-8692-c0e52d89e36a,Banning,United States,30945,America
94b4e703-1606-4cf3-a767-751544b02bbe,Nasarawa,Nigeria,30949,Africa
5600f79b-6a1b-417e-a62a-73e979107cda,Famailla,Argentina,30951,America
e09f9648-acf7-42de-8839-3b570911672f,Wevelgem,Belgium,30954,Europe
ed5dba1d-3d31-4514-b71a-4bb53ef4d65f,Palmeira das Missoes,Brazil,30954,America
ab50e1c6-7d4e-49bb-a7a8-a4607e5d6093,Shuangtang,China,30958,Asia
69c6c053-b996-44a1-b4f1-775c0c97b1a2,East Lake,United States,30962,America
5f5a9eb3-4329-4c54-8a4d-7c9d08642a64,Khairpur Tamewah,Pakistan,30967,Asia
195f84bf-f600-4d5d-b666-97dbad944548,Saratoga,United States,30968,America
a099b0cb-b900-47c4-8e34-f0cd095fddb8,Miami Lakes,United States,30972,America
13af2f2a-8e57-465b-a13e-c93a8efa1138,Guduvancheri,India,30972,Asia
64c69bd7-11bc-4182-859a-8c5d30b8a7dd,Hellin,Spain,30976,Europe
e76d36ec-1a8e-4a5b-8617-437387bdbfad,Taastrup,Denmark,30977,Europe
8a91d0a4-b6e1-48e8-ad03-e00eb1afca19,Terracina,Italy,30980,Europe
5d759ed7-a265-4e61-8a65-99cc3b21c0b4,Puttur,India,30986,Asia
db136c47-63c3-4012-89b2-db74055e262c,Carballo,Spain,30990,Europe
23d96614-c2d9-4b12-a469-3b19227d61af,Parkersburg,United States,30991,America
d8ecfbdc-ef85-4d9f-8b40-787ea6689745,Partur,India,30991,Asia
08b3744a-a55f-4d57-be5c-63f78734c10d,Lucban,Philippines,30992,Asia
e93d2ca2-e0d3-4209-9243-c20728c38004,Ruislip,United Kingdom,31000,Europe
dfaab18b-b464-4a0f-a039-577f203bb8a3,Ibanda,Uganda,31000,Africa
540c8cb1-8ec5-4728-8c12-b44e61fc6ed9,Mimarsinan,Turkey,31002,Europe
287b60a7-4b0b-49ae-82bc-b1fb06f1059a,Mateur,Tunisia,31005,Africa
42277dab-8429-4a92-992f-f15309b7be2b,Shamsabad,India,31009,Asia
1c263774-90cc-4357-8350-f5a4202af2ae,Tokmak,Ukraine,31016,Europe
d7a6b5ea-9f40-4c05-bdbf-910c1a0afd16,Rawatsar,India,31016,Asia
c1bac70f-7c47-495c-b7e0-c20cfe559dc3,Heusden,Belgium,31017,Europe
1942aaf4-3c1e-4fe3-b89c-bc58921ecef7,Sirur,India,31018,Asia
4b19585c-fd61-4765-9ea8-4754b2b2a25b,Na Klang,Thailand,31024,Asia
643ff721-3d81-48cc-852e-b079566344c2,Nagai,Japan,31026,Asia
11dffbb6-bb3b-483f-b671-89bb533d6783,Jagdishpur,India,31029,Asia
999bfe4c-e2b7-4151-b1b0-8dd45727cbb8,Jagdispur,India,31029,Asia
bcc83d85-6cb8-443f-ac73-ebf062c39d9a,Hailakandi,India,31031,Asia
b2a4f0fc-c27b-488c-a238-41c03d3b90b2,Sabalgarh,India,31032,Asia
aab965a4-c251-450e-ab22-2caa1f2ddcf0,Myrtle Beach,United States,31035,America
50878d0b-acd9-4002-8fdf-3e8ae4d1fa2b,Rostov,Russian Federation,31039,Europe
fc48febd-da49-48f2-926d-d0c7a11f903f,Kornwestheim,Germany,31040,Europe
c2f7cca6-1deb-4585-9987-50464ef2286b,Dong Hoi,Viet Nam,31040,Asia
780bb1fe-ae99-4de4-ba55-bf7625cea658,Minacu,Brazil,31041,America
0a578218-023f-41d3-b0af-4c70a7d68651,Termoli,Italy,31044,Europe
8e78934f-5a68-4ca9-8b8d-411baa8fd3e4,Sao Sebastiao do Passe,Brazil,31049,America
c02e8d70-a00c-4f2e-977c-2da8b0c789b3,San Giuliano Milanese,Italy,31050,Europe
7caadc31-1f60-42bf-876c-a9b27c0dc59b,Pagalungan,Philippines,31052,Asia
33ecd9a1-3eb4-4974-b655-e7e05175fa3c,Jimenez,Mexico,31054,America
02010e73-f730-4f86-8549-e8cdbac8b349,Gurnee,United States,31056,America
b4298174-1727-4219-9855-e1c543057c66,Dreux,France,31058,Europe
971ade9c-fafe-4c21-9b8b-be0ea1ceab61,Caerphilly,United Kingdom,31060,Europe
0360cec7-a47a-45a8-a25c-634067bee8ab,Freha,Algeria,31068,Africa
62ec8d06-c573-4578-b2e3-ac01ea393c50,Verbania,Italy,31070,Europe
04bb69ad-f3b6-41ae-9f4f-3b7760223aef,Valkenswaard,Netherlands,31071,Europe
2ba01ec5-a8e8-4045-a44d-e3c4540b812d,Surfers Paradise,Australia,31073,Australia
fd512456-e943-437a-965d-1cf0d1aafaac,Adamantina,Brazil,31078,America
fb6b7992-ad47-4862-8401-c404546fc225,Razampeta,India,31079,Asia
157df20e-14bd-438e-bdb3-4d6d93051d5a,Sfizef,Algeria,31081,Africa
991a42ee-95fe-4a2d-97bf-9d6aad664f55,Deggendorf,Germany,31081,Europe
c5bb11d0-ca42-4501-a21f-6aec1f656df7,Dyurtyuli,Russian Federation,31087,Asia
e476b24c-a96e-4b49-b072-bf5b1114b8dc,Surallah,Philippines,31089,Asia
2ea84047-e93b-4c5a-8df0-2b5ec0a0d498,Mankachar,India,31091,Asia
3db88ab2-0760-4c91-b7d0-718b9834097e,Louveira,Brazil,31093,America
c78de225-9fca-4c52-bb1d-196bdb937a63,Lazdynai,Lithuania,31097,Europe
f4b3a915-d8ef-4ea1-95be-dd5fd4efad18,Soissons,France,31100,Europe
4fe26248-eb8e-4295-9853-16ac6f778c27,Likino-Dulevo,Russian Federation,31100,Europe
754bfb03-8a83-45e3-9e8b-54d8fd3309d6,Kula,Turkey,31100,Europe
11f4257d-c568-425f-966e-2432677f52e9,Betioky,Madagascar,31102,Indian
f3645f14-1ad1-4b43-8c14-6a0471a85760,'Ain Benian,Algeria,31102,Africa
9f29c8c8-b99c-4106-bb1e-d66daf4a71d9,Tigre,Argentina,31106,America
816c46b7-2dd7-4c63-881c-c7df9d9ab413,Florence,United States,31110,America
caa72d7b-cc2a-4349-adf2-2f3280831e0a,Yaring,Thailand,31111,Asia
ab8b892a-92ca-48ab-8055-2f4d7104e9fa,Campina Grande do Sul,Brazil,31112,America
7b3c5aae-5a1c-47e6-bbdf-507f6a99246e,Daocheng,China,31113,Asia
e8ae4574-d334-4afd-82a3-b7fdbc01f252,Cabadbaran,Philippines,31114,Asia
2b6b32d5-7028-464f-a4c5-7063e9aa581f,Merzig,Germany,31118,Europe
01bb28ec-a1e2-4505-9c54-16e18dab527b,Nawanshahr,India,31121,Asia
e87505e8-745f-4a9f-aa27-65fad480b8a7,Houilles,France,31121,Europe
14c0d767-33d0-4ed3-a460-c73bc709c523,Kicevo,Macedonia- The former Yugoslav Rep. of,31123,Europe
0d3314df-d4b8-43f5-8a7e-eeb0aabb1441,Travnik,Bosnia and Herzegovina,31127,Europe
e32ca907-5d86-49f7-957a-d5e5d571f84b,Viry-Chatillon,France,31131,Europe
c2a1a022-6f00-4338-a869-a2f9dc253dec,Kouvola,Finland,31133,Europe
8f6dd8cf-2eec-4d46-bd6d-c8c757632149,Pavlovskaya,Russian Federation,31133,Europe
f961d8a0-c880-4459-a091-432982989c3a,Aberdare,United Kingdom,31135,Europe
c1e69d39-dfe8-4117-a286-67b9f89a2232,Hayama,Japan,31136,Asia
2d1ed302-070f-492a-95fc-c6216829d45d,Ganderkesee,Germany,31141,Europe
4c87df9a-1b20-4a40-8ffa-37bf86fe1d48,Barbera del Valles,Spain,31144,Europe
20c988cb-086e-43f3-b7cc-276288f5a82f,Ortakoy,Turkey,31144,Europe
79e0e9e1-da2f-4de8-bf41-c38c0df679b7,Lend,Austria,31147,Europe
647fce7f-46d4-4503-be6b-1d887ef3dcb6,Valdepenas,Spain,31147,Europe
850fb171-717f-482f-9fb7-b86ca206e047,Shepparton,Australia,31148,Australia
a284350e-bc6a-4649-8b21-c8f0ee3ade60,Ban Khlong Bang Sao Thong,Thailand,31153,Asia
45662c5d-0c65-4cb2-b768-c65f6e1e6b45,Balakliia,Ukraine,31156,Europe
64c0a070-40ce-4b88-aed8-fa3bd42eaf4b,Chilapa de Alvarez,Mexico,31157,America
f4bd88c6-ef97-49d0-a090-862770f40e84,Thornton-Cleveleys,United Kingdom,31157,Europe
9ab02f90-5aed-46d2-9420-693f6843bb91,Ramapuram,India,31169,Asia
e65390d0-9bea-4131-b4fa-2dab758fbad8,Saint-Georges,Canada,31173,America
282ead47-7832-4fa2-b7ab-6cc84f433952,Cloppenburg,Germany,31177,Europe
7d336410-2512-4745-a084-056e0905702d,Kuala Belait,Brunei Darussalam,31178,Asia
f4112a86-fcb6-4c5e-9df1-7be67288ef4d,Rutherglen,United Kingdom,31180,Europe
ecbee1e3-0650-4007-9d42-b88951e7a81a,Niagara,Canada,31180,America
dc3136ea-86f3-453a-a136-98bd6f485afb,Karamadai,India,31188,Asia
e2b6d7e7-cd1d-4e18-9741-612ddb5f24d0,Wheat Ridge,United States,31192,America
c6324bfb-b540-4d55-aa22-9495894708b6,Liptovsky Mikulas,Slovakia,31194,Europe
62169d4b-7459-4d9f-add2-54738544fa91,Leioa,Spain,31197,Europe
dd444a84-cc62-4c39-b343-8a8660280ac0,Guapimirim,Brazil,31202,America
73ae9abb-0b19-4e2a-88ac-c6440dc2fc3c,Tucano,Brazil,31203,America
54860793-1f68-4a83-9b24-76c046883094,Humaita,Brazil,31206,America
4836f662-2c16-4e7f-81bb-bdaeb67e55a7,Villa Regina,Argentina,31209,America
a3718a7e-c075-4825-b637-cb8dd6c9656a,Arcos de la Frontera,Spain,31210,Europe
9dc5efd7-897b-4312-8d0a-9eecc4d91788,Sasaguri,Japan,31213,Asia
abde9568-53fe-4e5c-901a-8ac791607fde,Bafq,Iran- Islamic Rep. of,31215,Asia
fbcadae7-b9cd-4a78-b7af-251c44d6d217,Guestrow,Germany,31217,Europe
b7060beb-222e-4724-990e-08a44fade857,Krabi,Thailand,31219,Asia
dd2c7bda-04b4-40d9-b4b9-f67cf9e8fec0,Des Moines,United States,31221,America
d1317dce-9328-40ca-ba37-a4de02caa9b6,Nemuro,Japan,31223,Asia
b8d88306-f1a6-43a2-a63b-5e94438b2641,Athis-Mons,France,31225,Europe
218eb71a-e8a8-4d0b-a45b-cfdefd0a0f07,Otsuki,Japan,31226,Asia
b9502d20-497f-43bd-a3d9-cedff2b0be65,Karangampel,Indonesia,31234,Asia
fc3aeb81-c4bb-4314-8026-e23829fcd6f3,Shingu,Japan,31236,Asia
129512c3-4475-4b83-829d-eafc401c415a,Nogent-sur-Marne,France,31236,Europe
0f79412e-7d42-4f68-ad0b-b6bf04082445,Singanallur,India,31239,Asia
543eebae-14ad-4f46-8916-3c5b82c32018,Kaminokawa,Japan,31243,Asia
28e40e07-46a5-4a6d-9f78-534c63f92fc8,Bowling Green,United States,31246,America
6750bb31-86b3-46bf-9e08-0c5f2232ccf2,Tafas,Syrian Arab Republic,31249,Asia
df1e53ef-609e-419e-bffa-c51b04250b18,Vavoua,Côte d'Ivoire,31250,Africa
c3eb3c8a-939f-410a-a6b9-2e367336cd16,Marovoay,Madagascar,31253,Indian
3b9328c7-5f91-4765-93d1-c7ab5c424403,Bayburt,Turkey,31258,Europe
a608f9fe-e7e2-44d6-8c9e-008bae39c783,Sakai-nakajima,Japan,31268,Asia
69da3cb3-17c9-4873-b476-fe1e9859b3ec,Neuchatel,Switzerland,31270,Europe
ef1aa128-41ec-46a3-804a-e470115bbfd4,Bani Suhayla,West Bank and Gaza Strip,31272,Asia
bf9ec8cb-8f50-47ee-a534-f9e3744d736c,Jinan-gun,Korea- Republic of,31273,Asia
c8dbe862-d4d8-4177-9435-fc031007eabf,Bahau,Malaysia,31273,Asia
f49d4526-a131-462f-80d1-5cc41544d1f8,Galesburg,United States,31273,America
a5c6883d-53b1-4c5a-ac9c-f68a53575713,Casale Monferrato,Italy,31275,Europe
a1cf9163-bf2a-45cd-8f54-329b4dd25f94,Brentwood Estates,United States,31279,America
8e399039-3328-48cd-a57b-e058e18ef07b,Sangola,India,31279,Asia
ad54a0d6-e86e-40e1-b54b-87751cac0351,Jhanjharpur,India,31283,Asia
6f711687-50cf-4618-9b97-d88ba395998c,Shawnee,United States,31286,America
5bcd620e-1ae1-4d5a-b421-52f58c751547,Hengchun,Taiwan- China,31288,Asia
877f0228-73a2-4943-88bd-07e37409f2c2,San Jose Guadalupe Otzacatipan,Mexico,31299,America
99878b99-239c-4d0c-9dc0-472b589db101,Huatusco,Mexico,31305,America
0cc933bf-f12c-48a6-9666-16c8814b478a,Barra do Bugres,Brazil,31311,America
9c8c51c6-cde7-4e42-8fc7-454597d8519e,Cheongsong gun,Korea- Republic of,31313,Asia
8d33bef5-46d5-4263-bd14-8fb325efa459,Santa Eularia des Riu,Spain,31314,Europe
986f28f4-41c8-4597-a952-f0a9cbad052e,Grottaglie,Italy,31320,Europe
9e1cda63-f90a-488a-a798-1fc75acd5b83,Mvomero,Tanzania- United Republic of,31324,Africa
d918d833-9bee-4d77-b890-8f594c8bcd1a,Palin,Guatemala,31329,America
7f026661-b3c9-4065-a4cc-55300a054bb7,Seskine,Lithuania,31333,Europe
31fd6fe7-ec4e-4469-a70c-6f5d193704d3,Bussum,Netherlands,31334,Europe
dbcfbbf1-dc74-4c22-b966-16c2ed8f2318,Murakami,Japan,31334,Asia
644fd282-1aad-4ca8-b7b0-dd4f37fa07c0,Herrenberg,Germany,31338,Europe
654dc41d-a3b1-4d38-8b6f-04a3bc915e46,Lohmar,Germany,31339,Europe
9a0adb5d-9025-4fd8-b828-dcaec0ed0894,Church-Yonge Corridor,Canada,31340,America
121ee7f2-211d-4903-919d-e5f63d0da75a,Kerava,Finland,31347,Europe
2a625dd3-d919-44a9-a53a-4ba0cb70fd52,Zira,India,31350,Asia
8993e8e4-5250-4de2-8c9c-feb4057d62a2,Kutoarjo,Indonesia,31352,Asia
f5901393-b44b-46b1-ad29-fe052f9542a1,Lalian,Pakistan,31355,Asia
8cff3f89-cb62-47e4-a402-090bbb63928e,Cauquenes,Chile,31362,America
acc8d251-d5f7-4fd3-872e-691d79730c58,Colomiers,France,31363,Europe
63aed9dc-3460-4344-96de-210f29e43439,Kangayam,India,31364,Asia
aba228c9-32ea-4631-9391-0229125d95fd,Khunti,India,31366,Asia
a06a728e-c1ba-4377-a39c-9ffeb8b9dbe2,Oroshaza,Hungary,31373,Europe
35e6183b-3cf5-41ee-9768-4c7aada25b50,Maluso,Philippines,31374,Asia
b4b3a7b0-5d82-4026-ae8a-9ae6c2659333,Holly Springs,United States,31377,America
2fc9151c-3963-475c-9f3d-fdef02ed58e0,Navarre,United States,31378,America
013e2647-31b9-4219-80c1-448521bba981,Birendranagar,Nepal,31381,Asia
86be0c3d-9b35-4926-9a50-a3ee39334f98,Muyuka,Cameroon,31384,Africa
42e28e7b-f2b5-4863-9f5d-f2364bd365f4,Jalalpur,India,31388,Asia
4caedd9c-e233-49cb-9952-83125ba8d58d,Quimbaya,Colombia,31391,America
63234ed0-0bbc-4be4-9a0d-e79f59d5edce,Chatham,United States,31392,America
aa5c15c2-2568-4331-8999-22b58c0b232b,Lexington,United States,31394,America
28557800-5845-4d44-9394-83987f16063b,Bramsche,Germany,31394,Europe
21181b39-a2ed-4c15-8b6d-c05ae357b242,Gomoh,India,31395,Asia
daa9fa1e-6834-4b47-8698-1c8b64ca49d0,Cote-Saint-Luc,Canada,31395,America
ba96e5f9-2dea-4f9d-9436-f6801d594da3,Trutnov,Czech Republic,31398,Europe
79f06fa7-86f4-441f-b208-0d3013782a87,Lloydminster,Canada,31400,America
0ec8b11c-7b81-4137-97f4-1c2e35d9ce83,Camargo,Spain,31404,Europe
e5b4c513-2de6-48d7-a973-7402fea13223,Osterholz-Scharmbeck,Germany,31405,Europe
f4b6fee2-8c7c-4c23-b5d0-06f0eef9e63f,Bahadurganj,India,31405,Asia
4f03f30f-de2a-4bd0-bde5-ee5a83afc016,Ajka,Hungary,31407,Europe
7ccc43ff-66c4-40ce-898d-cefa1dc7c006,Oldenzaal,Netherlands,31410,Europe
4c59c71c-0a6e-4029-86f8-057432678b25,Wankyi,Ghana,31411,Africa
50ca0233-3b69-43a8-aad1-99b5187a6a04,Chemmumiahpet,India,31416,Asia
1231d377-ea36-490e-9394-ce5eca837d7e,Shahpur,India,31422,Asia
3208b425-58d7-48f9-ab75-8043b6dca592,Lewiston Orchards,United States,31422,America
c84fc8b0-f89a-41a2-bdf3-795fa1b1850e,Coruripe,Brazil,31427,America
9a020fd7-9d38-42d8-9b05-e1b46c2fd10c,Alaminos,Philippines,31427,Asia
2737b9f9-5f2a-4a10-86db-ea3ed8a76497,San Jose,Costa Rica,31430,America
762907a2-21ab-4566-a59e-48881f087421,Bulanik,Turkey,31430,Europe
35809db3-cd8e-420a-9725-c6d948e74efe,San Javier,Spain,31432,Europe
5f31f771-4105-4c2e-a500-1704c3bd0b01,Fandriana,Madagascar,31437,Indian
82d8560e-2dfb-4c88-9bab-bf6fbe63ef85,Bandar,Indonesia,31442,Asia
c4855dd0-b5d4-4d53-abca-45354b61d5c1,Dania Beach,United States,31446,America
d5c31c1e-0df0-4e60-b294-16e80e97ca2b,Michigan City,United States,31459,America
b14b6f49-6666-4d26-817e-127189308165,Brighton Beach,United States,31462,America
eab4957c-fb03-403c-ab28-f9a3bfde4a7f,Lalsot,India,31480,Asia
29ea99fb-ec07-4887-9e4b-23a6027c9ec2,Crema,Italy,31481,Europe
513624f4-8a51-4f8e-8b1b-6a2178d5addd,Loma Bonita,Mexico,31485,America
67679230-589a-4955-8896-40369832c87b,Masindi,Uganda,31486,Africa
92ab3e7d-a03d-43be-a911-1c96f82960d4,Ceylanpinar,Turkey,31488,Europe
a0ae555c-3fd7-44b7-8e46-f889fef5b3e7,Epsom,United Kingdom,31489,Europe
6996c8a7-fc65-4f88-8c77-188e852e46d4,Lahan,Nepal,31495,Asia
25d9db85-1a2f-4729-841b-7d649917ecc8,Torre-Pacheco,Spain,31495,Europe
15ffd140-26b5-42f2-9365-6bb55ad4ad16,Barabinsk,Russian Federation,31508,Asia
3606ca94-8ccc-413d-8640-b220eab2d785,Pankshin,Nigeria,31516,Africa
b7d56eef-3822-4b63-ada3-23297de673bb,San Carlos,Chile,31517,America
e14717bc-a714-4f75-a47d-4a3670629fe8,San Luis,United States,31520,America
1147d5e8-b390-4a58-b74c-7763088fb5d4,Sambava,Madagascar,31522,Indian
8c126d2d-ea6f-4455-b3b8-30d8d70e58f6,Fennpfuhl,Germany,31529,Europe
bbc5a016-396e-4600-b0b3-5d3daf1b04fd,Vandavasi,India,31530,Asia
86c8f102-ea27-4799-ac23-77bec7b33b29,Zapala,Argentina,31534,America
6c129493-431a-4264-8a58-5682eafe2fdb,Sijua,India,31537,Asia
eaed3fc4-f485-47fd-81d9-44c31853f40c,Naugatuck,United States,31538,America
9372874e-2875-40f4-8257-93e5e1355571,Mount Juliet,United States,31540,America
d1f5f2c8-3a34-473f-97d2-87d2ab522942,Velika Gorica,Croatia,31553,Europe
7e880d6d-fb95-4276-8ad8-437fd50a8659,Agogo,Ghana,31554,Africa
a3652e67-5065-4c59-81d7-d6470091915b,Obukhiv,Ukraine,31557,Europe
57d57c64-44ef-4657-8c04-bf3f314ed522,Mozhaysk,Russian Federation,31557,Europe
cb85aadb-815f-486c-94a6-c035d59d85d7,Vadigenhalli,India,31558,Asia
d29a720e-7f3c-4cc9-aca0-a8443837eec1,Cananea,Mexico,31560,America
a9e87a97-6777-470c-8e47-7dc9c4040eed,Bethune,France,31568,Europe
e35ca402-a2fa-484e-9760-2da379d6003a,Villanueva,Honduras,31571,America
2e45ae97-f78d-4ba6-acbc-6d5e4021c9e5,Centereach,United States,31578,America
17f24474-163b-4a54-a151-052edf10d94e,Mundelein,United States,31582,America
d4b84e45-5118-4de3-9d2d-beaf81052477,Spalding,United Kingdom,31588,Europe
b886e454-6fd3-4c4a-8de3-f62d60efe751,Raiwind,Pakistan,31592,Asia
6e9bdc06-37da-40d7-a1df-260f55231d0b,Javea,Spain,31593,Europe
2d993137-1ac4-4837-a1d2-f4646d6ce56e,Kudymkar,Russian Federation,31596,Asia
51c51569-5fa9-431d-9733-66942e892739,Villarrica,Chile,31602,America
09882134-93ab-493b-876f-6c42fea017ea,Salqin,Syrian Arab Republic,31608,Asia
1a5aa69f-fc33-4dd6-9c55-3892be0f514e,Chittur,India,31608,Asia
